2026-04-17 17:50:50,981 [WARNING] No se pudo cargar robots.txt (Cannot connect to host www.smurfitkappa.com:443 ssl:default [getaddrinfo failed]). Se asume acceso permitido.
2026-04-17 17:50:50,981 [INFO] Iniciando crawl async: https://www.smurfitkappa.com/co | concurrencia=10
2026-04-17 17:50:51,051 [WARNING] [ERROR intento 1/3] https://www.smurfitkappa.com/co: Cannot connect to host www.smurfitkappa.com:443 ssl:default [getaddrinfo failed] → reintentando en 2.0s
2026-04-17 17:50:53,821 [INFO] [OK] https://www.smurfitkappa.com/co | 4,204 chars | 3 chunks
2026-04-17 17:55:29,115 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/cluster-packs-for-bottles | 3,243 chars | 3 chunks
2026-04-17 17:55:29,187 [INFO] [OK] http://www.smurfitkappa.com/co/sectors/beverages/trays | 4,241 chars | 4 chunks
2026-04-17 17:55:29,865 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/reforestacion-comercial | 8,259 chars | 7 chunks
2026-04-17 17:55:30,042 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/multipack-carriers | 3,656 chars | 3 chunks
2026-04-17 17:55:30,061 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/economia-circular-sector-empaque | 4,062 chars | 4 chunks
2026-04-17 17:55:30,101 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/ia-diseno-empaques | 5,714 chars | 5 chunks
2026-04-17 17:55:30,122 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/folding-carton-packaging | 4,333 chars | 4 chunks
2026-04-17 17:55:30,840 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/carton-empaques-sostenibles-america-latina | 5,689 chars | 4 chunks
2026-04-17 17:55:30,945 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/economia-circular-proposito | 5,777 chars | 5 chunks
2026-04-17 17:55:31,290 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/black-friday-eficiencia-negocio | 5,750 chars | 5 chunks
2026-04-17 17:55:31,415 [INFO] [OK] http://www.smurfitkappa.com/co/sectors/flowers/ecommerce-packaging | 6,497 chars | 5 chunks
2026-04-17 17:55:31,474 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/carton-corrugado-que-es-tipos-y-usos | 8,178 chars | 7 chunks
2026-04-17 17:55:31,526 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/mejora-tu-ecommerce-empaques-optimizados | 5,124 chars | 4 chunks
2026-04-17 17:55:31,946 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/forestacion-comercial-soluciones-sostenibles | 6,032 chars | 5 chunks
2026-04-17 17:55:32,453 [INFO] --- Progreso: 1253 páginas scrapeadas | 61 en cola ---
2026-04-17 17:55:32,940 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2024/www.cop16.humboldt.org.co | 95 chars | 1 chunks
2026-04-17 17:55:33,057 [INFO] [OK] http://www.smurfitkappa.com/co/stories/people/celebrating-a-60-year-career-milestone | 127 chars | 1 chunks
2026-04-17 17:55:33,596 [INFO] [OK] http://www.smurfitkappa.com/co/sectors/fresh-produce | 2,930 chars | 2 chunks
2026-04-17 17:55:33,659 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/sustainability | 4,817 chars | 4 chunks
2026-04-17 17:55:33,742 [INFO] [OK] http://www.smurfitkappa.com/co/innovation | 1,878 chars | 2 chunks
2026-04-17 17:55:33,786 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/wine-packaging-10-innovative-ways-to-ship-your-wine-products | 7,922 chars | 6 chunks
2026-04-17 17:55:34,154 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2024/smurfit-westrock-makes-its-debut-in-new-york-and-london | 2,095 chars | 2 chunks
2026-04-17 17:55:34,204 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/containerboard | 1,753 chars | 2 chunks
2026-04-17 17:55:34,430 [INFO] [OK] http://www.smurfitkappa.com/co | 4,204 chars | 3 chunks
2026-04-17 17:55:34,460 [INFO] [OK] http://www.smurfitkappa.com/co/stories/community/burgos-cathedral-replica | 2,679 chars | 2 chunks
2026-04-17 17:55:34,481 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board | 2,254 chars | 2 chunks
2026-04-17 17:55:34,678 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/responsabilidad-extendida-del-productor | 7,566 chars | 6 chunks
2026-04-17 17:55:34,867 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/paneles-solares | 3,269 chars | 3 chunks
2026-04-17 17:55:35,078 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/paper-and-board | 1,503 chars | 1 chunks
2026-04-17 17:55:35,377 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/food-contact | 3,131 chars | 3 chunks
2026-04-17 17:55:35,434 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/quality | 2,534 chars | 2 chunks
2026-04-17 17:55:35,733 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/recycling | 1,854 chars | 2 chunks
2026-04-17 17:55:35,854 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/como-optimizar-la-cadena-de-suministro-hacia-la-sostenibilidad | 16,453 chars | 13 chunks
2026-04-17 17:55:36,719 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/alcoholic-beverages | 2,851 chars | 2 chunks
2026-04-17 17:55:36,745 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/expertise | 2,653 chars | 2 chunks
2026-04-17 17:55:37,231 [INFO] --- Progreso: 1273 páginas scrapeadas | 68 en cola ---
2026-04-17 17:55:38,115 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/water | 2,996 chars | 3 chunks
2026-04-17 17:55:38,213 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/dairy-and-liquid-eggs | 2,988 chars | 2 chunks
2026-04-17 17:55:38,314 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/automotive | 2,969 chars | 3 chunks
2026-04-17 17:55:38,502 [INFO] [OK] http://www.smurfitkappa.com/co/sectors/dairy-products/bag-in-box-bib | 2,714 chars | 2 chunks
2026-04-17 17:55:38,608 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/bag-in-tube | 2,226 chars | 2 chunks
2026-04-17 17:55:38,668 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/pouches | 3,105 chars | 3 chunks
2026-04-17 17:55:39,504 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/juices | 3,530 chars | 3 chunks
2026-04-17 17:55:39,555 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/detergents | 3,305 chars | 3 chunks
2026-04-17 17:55:39,663 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/edible-oils | 2,938 chars | 2 chunks
2026-04-17 17:55:39,700 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/bag-in-box-bib | 3,293 chars | 3 chunks
2026-04-17 17:55:39,796 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/smartlife/cellier-des-dauphins | 1,265 chars | 1 chunks
2026-04-17 17:55:39,859 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/connectors | 1,592 chars | 2 chunks
2026-04-17 17:55:40,007 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/corner-board-protector | 2,813 chars | 3 chunks
2026-04-17 17:55:40,632 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/vitop-plastic-handles | 1,235 chars | 1 chunks
2026-04-17 17:55:40,909 [INFO] [OK] http://www.smurfitkappa.com/co/contact/request-a-quote?prevPageId=9f9ec82a-e8da-4f41-b0ef-8258d6bf04c7 | 167 chars | 1 chunks
2026-04-17 17:55:41,109 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/tamper-proof-packaging | 3,654 chars | 3 chunks
2026-04-17 17:55:41,198 [INFO] [OK] http://www.smurfitkappa.com/co/sectors/beverages/retail-ready-packaging-rrp | 4,220 chars | 4 chunks
2026-04-17 17:55:41,669 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/success-stories/guadalupe-design | 1,582 chars | 2 chunks
2026-04-17 17:55:41,848 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/fluted-paper | 3,401 chars | 3 chunks
2026-04-17 17:55:42,000 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/composite-cardboard-tubes | 3,944 chars | 3 chunks
2026-04-17 17:55:42,502 [INFO] --- Progreso: 1293 páginas scrapeadas | 56 en cola ---
2026-04-17 17:55:42,963 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/coated-packaging | 127 chars | 1 chunks
2026-04-17 17:55:43,148 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/carton | 12,894 chars | 10 chunks
2026-04-17 17:55:43,294 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2023/smurfit-kappa-certificacion-fsc-manejo-forestal-responsable | 3,949 chars | 3 chunks
2026-04-17 17:55:43,338 [INFO] [OK] http://www.smurfitkappa.com/co/sustainability/approach/targets-and-achievements | 2,765 chars | 2 chunks
2026-04-17 17:55:43,399 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/gift-wrap-packaging-for-bottles | 2,638 chars | 2 chunks
2026-04-17 17:55:44,109 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/historia-del-papel | 12,316 chars | 10 chunks
2026-04-17 17:55:44,199 [INFO] [OK] http://www.smurfitkappa.com/co/sustainability/approach/vision-and-strategy | 2,345 chars | 2 chunks
2026-04-17 17:55:44,289 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/how-is-cardboard-recycled | 4,867 chars | 4 chunks
2026-04-17 17:55:44,317 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/cadena-de-suministro-circular-y-sus-beneficios | 9,179 chars | 8 chunks
2026-04-17 17:55:44,532 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/fibra-virgen-vs-fibra-reciclada | 6,537 chars | 6 chunks
2026-04-17 17:55:44,566 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/toplock-detergent-box | 3,595 chars | 3 chunks
2026-04-17 17:55:45,036 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/tipos-de-empaques-sostenibles | 8,248 chars | 6 chunks
2026-04-17 17:55:45,161 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/forestacion-y-sus-beneficios | 9,459 chars | 8 chunks
2026-04-17 17:55:45,217 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/economia-circular-que-es-importancia-y-beneficios | 9,101 chars | 7 chunks
2026-04-17 17:55:45,270 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/certificaciones-ambientales | 6,275 chars | 5 chunks
2026-04-17 17:55:45,441 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/reforestacion-significado-e-importancia-para-las-organizaciones | 13,492 chars | 11 chunks
2026-04-17 17:55:45,659 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/10-beneficios-de-plantaciones-forestales | 13,520 chars | 10 chunks
2026-04-17 17:55:45,768 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board/packaging-board-two-sides-laminated | 2,655 chars | 2 chunks
2026-04-17 17:55:46,371 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/cinco-claves-proteger-bosques-naturales-colombia | 6,999 chars | 6 chunks
2026-04-17 17:55:46,419 [INFO] [OK] http://www.smurfitkappa.com/co/about/what-we-do/forestry | 6,080 chars | 5 chunks
2026-04-17 17:55:46,927 [INFO] --- Progreso: 1313 páginas scrapeadas | 54 en cola ---
2026-04-17 17:55:47,596 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/folding-carton-sheet-board | 1,387 chars | 1 chunks
2026-04-17 17:55:47,620 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/containerboard-flutings | 1,400 chars | 1 chunks
2026-04-17 17:55:47,736 [INFO] [OK] http://www.smurfitkappa.com/co/stories/customer | 272 chars | 1 chunks
2026-04-17 17:55:48,391 [INFO] [OK] http://www.smurfitkappa.com/co/stories/community | 288 chars | 1 chunks
2026-04-17 17:55:48,489 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/tus-elecciones-pueden-transformar-el-mundo | 3,744 chars | 3 chunks
2026-04-17 17:55:48,605 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/paper-and-board/cartulina-optima | 1,625 chars | 2 chunks
2026-04-17 17:55:48,609 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/sacos | 3,030 chars | 3 chunks
2026-04-17 17:55:48,702 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/containerboard-testliners | 1,376 chars | 1 chunks
2026-04-17 17:55:48,827 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2025/planta-guarne-certificacion-leed-construccion-sostenible | 2,083 chars | 2 chunks
2026-04-17 17:55:48,841 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/containerboard-kraftliners | 1,377 chars | 1 chunks
2026-04-17 17:55:48,898 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/other-papers | 138 chars | 1 chunks
2026-04-17 17:55:48,912 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/other-boards | 137 chars | 1 chunks
2026-04-17 17:55:48,941 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board-packaging | 840 chars | 1 chunks
2026-04-17 17:55:49,522 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board-graphic | 772 chars | 1 chunks
2026-04-17 17:55:49,658 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board-wlc | 1,522 chars | 1 chunks
2026-04-17 17:55:49,743 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board-timboard | 1,569 chars | 1 chunks
2026-04-17 17:55:49,847 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/recycling-high-grades | 736 chars | 1 chunks
2026-04-17 17:55:49,893 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/recycling-kraft-grades | 732 chars | 1 chunks
2026-04-17 17:55:50,026 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/recycling-special-grades | 742 chars | 1 chunks
2026-04-17 17:55:50,044 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/recycling-medium-grades | 734 chars | 1 chunks
2026-04-17 17:55:50,556 [INFO] --- Progreso: 1333 páginas scrapeadas | 42 en cola ---
2026-04-17 17:55:51,707 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/tipos-de-cadena-de-suministro | 17,049 chars | 13 chunks
2026-04-17 17:55:51,727 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2022/sk-colombia-anuncia-construccion-caldera-de-biomasa | 5,574 chars | 5 chunks
2026-04-17 17:55:51,753 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/recycling-ordinary-grades | 733 chars | 1 chunks
2026-04-17 17:55:51,814 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/ods-15-vida-de-ecosistemas-terrestres | 8,281 chars | 7 chunks
2026-04-17 17:55:51,846 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/ods-12-produccion-y-consumo-responsable | 9,703 chars | 8 chunks
2026-04-17 17:55:51,906 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/que-es-y-significado-de-la-cop16 | 16,926 chars | 14 chunks
2026-04-17 17:55:51,928 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/embalaje-y-empaque | 12,420 chars | 10 chunks
2026-04-17 17:55:52,026 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/bag-in-box-closures | 2,145 chars | 2 chunks
2026-04-17 17:55:52,060 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/bulk-liquid-containers | 3,021 chars | 3 chunks
2026-04-17 17:55:52,138 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/bag-in-box-bags-with-films | 3,667 chars | 3 chunks
2026-04-17 17:55:52,855 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging-machinery-bag-in-box | 1,391 chars | 1 chunks
2026-04-17 17:55:53,418 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging-machinery/handle-insertion-machine | 2,695 chars | 2 chunks
2026-04-17 17:55:53,698 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging-machinery/lid-applicators | 1,708 chars | 2 chunks
2026-04-17 17:55:53,797 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/corrugated-envelopes | 6,378 chars | 5 chunks
2026-04-17 17:55:54,004 [INFO] [OK] http://www.smurfitkappa.com/co/about/purpose | 3,154 chars | 3 chunks
2026-04-17 17:55:54,096 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/gift-packaging | 2,883 chars | 2 chunks
2026-04-17 17:55:54,125 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/click-to-lock-detergent-box | 3,145 chars | 3 chunks
2026-04-17 17:55:54,208 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/bag-in-box/bag-in-box-bags | 3,605 chars | 3 chunks
2026-04-17 17:55:54,267 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/heat-shrink-packaging | 4,588 chars | 4 chunks
2026-04-17 17:55:54,292 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/powder-boxes | 3,604 chars | 3 chunks
2026-04-17 17:55:54,817 [INFO] --- Progreso: 1353 páginas scrapeadas | 38 en cola ---
2026-04-17 17:55:55,676 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/el-carton-es-biodegradable | 7,876 chars | 6 chunks
2026-04-17 17:55:55,920 [INFO] [OK] http://www.smurfitkappa.com/co/-/m/files/product-downloads/packaging-board-documents/downloads-packaging-board/technical-data_packaging-board_2019.ashx?rev=-1 | 539 chars | 1 chunks
2026-04-17 17:55:55,923 [INFO] [OK] http://www.smurfitkappa.com/co/-/m/files/product-downloads/packaging-board-documents/downloads-packaging-board/product-sheets_en_2019.ashx?rev=-1 | 539 chars | 1 chunks
2026-04-17 17:55:55,926 [INFO] [OK] http://www.smurfitkappa.com/co/-/m/files/product-downloads/packaging-board-documents/downloads-packaging-board/portfolio_packaging-board_2019.ashx?rev=-1 | 539 chars | 1 chunks
2026-04-17 17:55:56,104 [INFO] [OK] http://www.smurfitkappa.com/co/stories/planet/one-companys-waste-is-another-companys-fuel | 2,658 chars | 3 chunks
2026-04-17 17:55:56,178 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board/packaging-board-white | 2,482 chars | 2 chunks
2026-04-17 17:55:56,291 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board/packaging-board-brown | 2,464 chars | 2 chunks
2026-04-17 17:55:56,427 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board/packaging-board-core-board | 1,896 chars | 2 chunks
2026-04-17 17:55:56,460 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board/packaging-board-grey | 2,457 chars | 2 chunks
2026-04-17 17:55:56,480 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board/packaging-board-pe-coated | 2,584 chars | 2 chunks
2026-04-17 17:55:57,126 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board/packaging-board-high-performance-machine-board-hp-board | 2,874 chars | 3 chunks
2026-04-17 17:55:57,159 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/tipos-y-usos-de-las-plantaciones-forestales | 9,986 chars | 8 chunks
2026-04-17 17:55:57,194 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/como-prevenir-incendios-forestales | 12,208 chars | 9 chunks
2026-04-17 17:55:57,264 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/solid-board/packaging-board-yoghurt-tray-board-ytb | 2,633 chars | 2 chunks
2026-04-17 17:55:57,335 [INFO] [OK] http://www.smurfitkappa.com/co/stories/people | 307 chars | 1 chunks
2026-04-17 17:55:57,365 [INFO] [OK] http://www.smurfitkappa.com/co/stories/planet | 263 chars | 1 chunks
2026-04-17 17:55:57,675 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/paper-and-board/cartulina-optima/atributos | 9,412 chars | 8 chunks
2026-04-17 17:55:58,400 [INFO] [OK] http://www.smurfitkappa.com/co/stories | 649 chars | 1 chunks
2026-04-17 17:55:58,800 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/paper-and-board/cartulina-optima/herramienta-de-conversion | 9,456 chars | 7 chunks
2026-04-17 17:55:58,838 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/paper-and-board/cartulina-optima/especificaciones-tecnicas | 9,568 chars | 7 chunks
2026-04-17 17:55:59,361 [INFO] --- Progreso: 1373 páginas scrapeadas | 21 en cola ---
2026-04-17 17:55:59,990 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/empaques-sostenibles-y-marcas | 8,162 chars | 6 chunks
2026-04-17 17:56:00,026 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/beneficios-de-la-responsabilidad-social-corporativa | 9,058 chars | 7 chunks
2026-04-17 17:56:00,186 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/window-packaging | 3,824 chars | 3 chunks
2026-04-17 17:56:01,384 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/8-beneficios-de-usar-bolsas-de-papel | 8,224 chars | 6 chunks
2026-04-17 17:56:01,784 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/sack-kraft-papers | 810 chars | 1 chunks
2026-04-17 17:56:01,837 [INFO] [OK] http://www.smurfitkappa.com/co/about/what-we-do | 2,389 chars | 2 chunks
